hashed_lens_id,r1_retrieved,r2_model1_score,r2_model2_score,r2_decision,r3_human_reviewed,r4_rescue_flag,r5_pre_dedup,r6_final_family,exclusion_reason
4550dbb7a0238c12,True,2.5,1.2,exclude,False,False,False,False,non_patent
43497027f5e7a60d,True,3.3,2.9,include,False,False,True,True,
6f841e5096452bb6,True,2.3,0.9,exclude,False,False,False,False,duplicate_excluded
fa819bcf63d41e81,True,2.9,3.9,include,False,False,True,merged,
6d29e70c976b6fee,True,1.5,0.5,exclude,False,False,False,False,off_topic
c18c6b6b5eb0a711,True,0.7,0.7,exclude,False,False,False,False,duplicate_excluded
1bffcc10fbc3e67c,True,1.9,1.8,exclude,False,False,False,False,non_patent
2c724cd9344fbc94,True,0.8,0.9,exclude,False,False,False,False,duplicate_excluded
476d0865a7aea38d,True,0.7,1.4,exclude,False,False,False,False,non_patent
126076111f65966d,True,2.2,1.0,exclude,False,False,False,False,duplicate_excluded
1330312a9f0feebe,True,3.5,3.4,include,False,False,True,merged,
34d867073ce07058,True,0.1,2.4,exclude,True,False,False,False,below_threshold
0ea31e1f9d6c769c,True,0.9,1.1,exclude,False,False,False,False,duplicate_excluded
8b925353ef7484c2,True,1.9,0.5,exclude,False,False,False,False,duplicate_excluded
01e43d1437577069,True,2.8,3.6,include,False,False,True,merged,
15a1d8b727b511a1,True,2.8,4.4,include,False,False,True,True,
b4fc427e4fb688c0,True,3.1,2.6,include,False,False,True,True,
3ccc8aa970992170,True,2.3,0.6,exclude,False,False,False,False,off_topic
41c603ef1ab2f176,True,2.6,3.5,include,False,False,True,True,
3cd0c8c53bc0ca5b,True,1.8,0.3,exclude,False,False,False,False,off_topic
00f4938eafeceae5,True,2.5,3.9,include,False,False,True,True,
5fc7761118ab1756,True,4.8,3.5,include,False,False,True,True,
561ba07790c351e5,True,2.7,3.1,include,False,False,True,merged,
506c26ef0bf56f18,True,4.1,4.4,include,False,False,True,True,
88ad1ff8d2b3829a,True,0.7,0.7,exclude,False,False,False,False,below_threshold
27c8582cb35fe8fe,True,4.8,2.7,include,False,False,True,True,
661ea52d5e256f24,True,2.5,2.1,exclude,False,True,True,True,below_threshold
f0b38f8b874133d2,True,4.3,4.8,include,False,False,True,True,
1ed531b71970893b,True,2.3,0.4,exclude,False,False,False,False,off_topic
e36f462cf121967c,True,2.3,0.1,exclude,True,False,False,False,non_patent
8e4cf1ae516dc0b1,True,2.0,0.5,exclude,False,False,False,False,duplicate_excluded
6fcd22e35fbdf43d,True,4.7,2.5,include,False,False,True,True,
c9fc76ab7dee510e,True,3.9,2.8,include,False,False,True,True,
f884a61ed4afc24f,True,2.5,0.7,exclude,False,False,False,False,non_patent
a84598edc8d24638,True,4.7,2.8,include,False,False,True,True,
6ad6e2561906f50f,True,3.8,3.2,include,False,False,True,True,
76c264991a34e909,True,4.5,3.3,include,False,False,True,True,
2934bd3a4e6f3310,True,4.3,4.1,include,False,False,True,True,
611fe5cd361437d1,True,1.8,0.0,exclude,False,False,False,False,duplicate_excluded
2f9db9521be4ede8,True,4.5,3.9,include,False,False,True,True,
3f3942b212929f27,True,1.9,0.4,exclude,False,False,False,False,non_patent
3a9b1a9bf4238bd5,True,2.1,1.3,exclude,False,False,False,False,below_threshold
152e62c34da76f07,True,1.0,0.2,exclude,False,False,False,False,off_topic
4eab01fa799b3060,True,3.7,4.8,include,False,False,True,True,
b08c0cc492eed5ac,True,0.0,1.0,exclude,False,False,False,False,non_patent
57e5d506cc5c9f16,True,4.4,4.9,include,False,False,True,True,
2b5930cdd7b198b2,True,0.8,1.8,exclude,False,False,False,False,below_threshold
5039a19db1c6601c,True,3.2,3.4,include,False,False,True,True,
d9734ff15484dc6f,True,0.6,1.7,exclude,False,False,False,False,non_patent
ce8ecab003dad9a3,True,0.8,1.0,exclude,False,False,False,False,duplicate_excluded
bf360e266dc5262e,True,1.7,1.6,exclude,False,False,False,False,duplicate_excluded
db99fa4216535573,True,3.4,3.1,include,False,False,True,True,
3b0cd6c9d48d6f9a,True,2.4,1.2,exclude,False,False,False,False,non_patent
1738ef5e2dd394ce,True,4.4,4.0,include,False,False,True,True,
f3efab4c0ab16ff5,True,3.5,3.9,include,False,False,True,True,
ae77ad71311af342,True,3.7,3.8,include,False,False,True,True,
1c5362dc64125c4b,True,4.2,3.0,include,False,False,True,True,
e319f0f44a39729b,True,0.6,1.9,exclude,False,False,False,False,below_threshold
4b9aec64ce7ca6de,True,1.3,1.3,exclude,False,False,False,False,duplicate_excluded
8fe16863127ebbf8,True,2.7,3.9,include,False,False,True,True,
8f16a043ed8e1039,True,0.2,1.4,exclude,False,False,False,False,off_topic
2ec7a20fb1900971,True,1.4,0.4,exclude,False,False,False,False,duplicate_excluded
9f6bb6442287fd59,True,4.6,3.6,include,False,False,True,True,
adacbbab418b236e,True,4.2,4.3,include,False,False,True,True,
9f3f4dd25f7381f0,True,3.7,4.7,include,False,False,True,True,
7331589b3caf41d3,True,1.1,0.1,exclude,False,False,False,False,off_topic
c4c2c497d57f0436,True,1.3,1.1,exclude,False,False,False,False,below_threshold
d15f77ecb60fca3e,True,1.4,1.7,exclude,False,False,False,False,duplicate_excluded
22ec6ecc99735b6b,True,1.8,1.0,exclude,False,False,False,False,below_threshold
79af734c671ce5c3,True,4.4,3.9,include,False,False,True,True,
66784b4067b23736,True,2.6,3.4,include,False,False,True,True,
a5dc7714ea9f44a7,True,0.2,2.5,exclude,True,False,False,False,below_threshold
3cbc4c429cd482cb,True,5.0,3.7,include,False,False,True,True,
9d95f354d4b8d79a,True,3.2,2.9,include,False,False,True,True,
e83e35a14cc4fef7,True,2.8,4.1,include,False,False,True,True,
5741d9afaa6f5754,True,3.3,3.5,include,False,False,True,merged,
cca6961c98d48bdb,True,5.0,3.5,include,False,False,True,True,
15f2db882092d77e,True,3.8,3.7,include,False,False,True,merged,
8849864a55b75c6c,True,0.2,2.4,exclude,True,False,False,False,off_topic
2dae3a32863e9bd8,True,4.1,3.4,include,False,False,True,True,
54588e9ee7de7a04,True,0.4,1.3,exclude,False,False,False,False,off_topic
fc6b2fbaf6f38c21,True,4.3,3.1,include,False,False,True,True,
d07fc380e2d22f44,True,0.0,0.1,exclude,False,False,False,False,duplicate_excluded
2b86bdb89ff35241,True,3.7,4.3,include,False,False,True,True,
eeb12703c91813a9,True,3.6,3.4,include,False,False,True,True,
0575e4748109e372,True,3.1,3.7,include,False,False,True,True,
075ee080b34fe725,True,0.4,0.5,exclude,False,False,False,False,below_threshold
42ad785891f85b9a,True,0.1,1.7,exclude,False,False,False,False,below_threshold
b0aeb394e9276c0d,True,0.6,0.2,exclude,False,False,False,False,below_threshold
a985cd3778fc5d4c,True,3.6,4.2,include,False,False,True,True,
1c5f90ad20bd005d,True,4.7,3.1,include,False,False,True,True,
cad4886dbefd3493,True,2.6,3.6,include,False,False,True,True,
1ff6d1ebcf80378a,True,1.3,1.9,exclude,False,False,False,False,below_threshold
609e2db0e86fed48,True,0.4,2.5,exclude,True,False,False,False,off_topic
1b72c572201e8d4a,True,2.0,1.8,exclude,False,False,False,False,duplicate_excluded
8ea0c600b8248dd5,True,3.9,4.4,include,False,False,True,True,
d598d2a93b7ab95a,True,4.5,3.1,include,False,False,True,True,
432c0a050d183cf9,True,2.8,2.5,include,False,False,True,merged,
433342a7deef8c6a,True,1.0,0.7,exclude,False,False,False,False,off_topic
86a7473a6b61650e,True,4.1,3.6,include,False,False,True,True,
f6f15a8fef0851bd,True,1.2,2.4,exclude,False,False,False,False,non_patent
2c292e832133ee5f,True,4.5,3.3,include,False,False,True,True,
dee04274bfba9d82,True,1.0,0.4,exclude,False,False,False,False,non_patent
964c4ef21e03bfbd,True,3.0,3.8,include,False,False,True,True,
536e6dfa57102c98,True,0.6,0.6,exclude,False,False,False,False,off_topic
35eab193b14451bf,True,4.5,4.8,include,False,False,True,True,
beeee6455c7cd18a,True,3.9,4.9,include,False,False,True,True,
a6a140351db45b66,True,3.9,2.8,include,False,False,True,True,
32e2ecb3fc31ad62,True,3.1,3.0,include,False,False,True,True,
7deb63ba366a470e,True,3.0,2.9,include,False,False,True,merged,
9cee0d3696f4de94,True,2.7,4.3,include,False,False,True,True,
73a7142cf12ea40c,True,0.5,0.7,exclude,False,False,False,False,below_threshold
7f716e6d630e5f40,True,4.7,3.0,include,False,False,True,True,
15f009eb8566e731,True,4.4,4.3,include,False,False,True,True,
ad71e75e600a2075,True,3.9,3.7,include,False,False,True,True,
d405ec98bb42980e,True,2.2,0.8,exclude,False,False,False,False,below_threshold
85a70da3e4bb759c,True,0.5,0.5,exclude,False,False,False,False,below_threshold
6076b85e05d86955,True,1.9,1.9,exclude,False,False,False,False,off_topic
9f7ca6653d87fbc0,True,1.7,1.8,exclude,False,False,False,False,non_patent
0442b6ac792296aa,True,4.8,3.9,include,False,False,True,True,
50ca2762d633a100,True,1.9,1.0,exclude,False,False,False,False,duplicate_excluded
ed0ec72ab49da436,True,0.8,0.9,exclude,False,False,False,False,non_patent
9f3c56d870826909,True,3.7,4.5,include,False,False,True,True,
0fab5760f8c14bf8,True,1.8,1.9,exclude,False,False,False,False,duplicate_excluded
a19a599390b5200e,True,2.3,0.9,exclude,False,False,False,False,non_patent
1b770cda93741dd8,True,0.1,2.2,exclude,True,False,False,False,off_topic
13b0cb6fe29f3dcc,True,0.0,1.4,exclude,False,False,False,False,non_patent
f35b72d2da3c4bb3,True,3.2,3.0,include,False,False,True,True,
05e3e6078fd56b78,True,3.1,3.9,include,False,False,True,True,
f3baebd7c33a5274,True,3.1,3.9,include,False,False,True,True,
56ef9c1e9e00c2ce,True,2.4,0.8,exclude,False,False,False,False,non_patent
57ab1a3bdca0976f,True,4.9,4.1,include,False,False,True,True,
ecb75f9e67d9f2af,True,3.7,2.9,include,False,False,True,True,
7eaf39c7b3eacdeb,True,2.0,0.4,exclude,False,False,False,False,non_patent
045b357d19973576,True,3.0,4.7,include,False,False,True,True,
0aa2e3238ac8bde1,True,2.8,3.9,include,False,False,True,merged,
897b336b487468fb,True,4.6,2.7,include,False,False,True,True,
91529ae96249a138,True,2.0,0.1,exclude,False,False,False,False,below_threshold
ddcdf1798c280e15,True,3.5,4.6,include,False,False,True,True,
aa6fa7991e655e8b,True,0.6,1.8,exclude,False,False,False,False,below_threshold
a81ffa3bb569dfe5,True,0.5,1.1,exclude,False,False,False,False,below_threshold
74d245bfd10d5bc5,True,1.5,1.7,exclude,False,False,False,False,non_patent
cb1e35ada4836462,True,4.1,2.5,include,False,False,True,True,
5a1e39413eae0807,True,3.8,3.5,include,False,False,True,True,
a5931a0a35f2927d,True,0.0,1.8,exclude,False,False,False,False,duplicate_excluded
78c94a48394a6b68,True,0.0,2.0,exclude,False,False,False,False,non_patent
83cd2a4f668d69f3,True,3.8,3.0,include,False,False,True,merged,
11362703b2f3e53d,True,2.3,1.3,exclude,False,False,False,False,off_topic
47ddf7ab5c463a01,True,3.0,3.8,include,False,False,True,True,
1ff52e8a3d7efd66,True,2.0,0.7,exclude,False,False,False,False,non_patent
95f5cb0fd5a81538,True,2.7,4.9,include,False,False,True,True,
4dff99be848508d9,True,1.1,0.6,exclude,False,False,False,False,off_topic
b0ef21550512429c,True,0.7,2.1,exclude,False,False,False,False,below_threshold
e70e9ce42f487ebd,True,4.1,4.6,include,False,False,True,True,
ed04c523fcb492c0,True,1.9,0.2,exclude,False,False,False,False,non_patent
9ab128a01b9f097b,True,0.9,1.2,exclude,False,False,False,False,below_threshold
026d2edbbfcaa9b7,True,4.3,2.7,include,False,False,True,True,
9f84f23d379e42ea,True,2.1,1.6,exclude,False,False,False,False,duplicate_excluded
77f2fd90aa422478,True,3.9,4.6,include,False,False,True,True,
3937c651e19e9fef,True,2.7,3.8,include,False,False,True,True,
4f393be6efd8f6c3,True,2.6,3.0,include,False,False,True,True,
c6e6bea247718ca9,True,3.5,3.1,include,False,False,True,merged,
b583338d57946698,True,0.7,2.3,exclude,False,False,False,False,duplicate_excluded
c93500417ef3e005,True,2.2,1.4,exclude,False,False,False,False,below_threshold
2c8c8d63a1b922a6,True,0.4,2.1,exclude,False,False,False,False,below_threshold
8b5cd453778e1399,True,3.9,3.2,include,False,False,True,merged,
3301724340304ba3,True,2.3,0.7,exclude,False,False,False,False,off_topic
f10100e45f6281da,True,3.9,4.6,include,False,False,True,True,
f122d4b93f57ce86,True,1.7,1.4,exclude,False,False,False,False,non_patent
a968560f8de367b7,True,1.9,0.3,exclude,False,False,False,False,below_threshold
740c8ce8ce2d921b,True,3.8,4.9,include,False,False,True,True,
e5612475fee09bd7,True,2.6,3.6,include,False,False,True,True,
000aa03d0ee358d2,True,2.1,0.9,exclude,False,False,False,False,non_patent
167667731a1a0953,True,4.9,3.3,include,False,False,True,True,
c5f802bebf4b6e89,True,4.1,4.5,include,False,False,True,True,
8f6c22012265f31d,True,1.1,0.6,exclude,False,False,False,False,non_patent
d57f89ab5389916d,True,1.1,1.7,exclude,False,False,False,False,non_patent
30974ba51172ca11,True,2.7,4.0,include,False,False,True,True,
a69821a6d5fcf662,True,2.0,1.8,exclude,False,False,False,False,below_threshold
d6cd45a66b8cda53,True,0.7,0.9,exclude,False,False,False,False,off_topic
7eb81ea9c4a82ce9,True,4.3,3.3,include,False,False,True,True,
417c486d028713e5,True,0.3,0.0,exclude,False,False,False,False,duplicate_excluded
a7e95985149290d0,True,1.1,1.9,exclude,False,False,False,False,below_threshold
d9ee908893be4338,True,2.8,3.0,include,False,False,True,True,
20f8cf6d74edb085,True,3.6,3.9,include,False,False,True,True,
acf79e3230efc211,True,1.0,0.1,exclude,False,False,False,False,duplicate_excluded
7d9befdb88cb35d5,True,1.4,1.5,exclude,False,False,False,False,duplicate_excluded
3ca0bd7f88595720,True,4.7,2.5,include,False,False,True,True,
8350f72e22a6026a,True,1.0,1.9,exclude,False,False,False,False,off_topic
eb6961bce64449b1,True,1.4,0.4,exclude,False,False,False,False,non_patent
79352e9638d41c47,True,0.4,0.7,exclude,False,False,False,False,duplicate_excluded
a46e28f228497d50,True,1.2,0.2,exclude,False,False,False,False,non_patent
896a05bf23c3a525,True,3.2,3.2,include,False,False,True,True,
cdd0404a79017c5d,True,4.5,3.4,include,False,False,True,True,
3a7e19983dabef19,True,2.9,2.9,include,False,False,True,merged,
5c7b1d8f3672c07f,True,1.5,0.5,exclude,False,False,False,False,below_threshold
ce00fb09f97320f7,True,2.8,2.5,include,False,False,True,True,
111d20509e005d03,True,1.0,2.1,exclude,False,False,False,False,non_patent
b2b476ba111a4544,True,2.0,0.8,exclude,False,False,False,False,duplicate_excluded
dfe1fef47b471b96,True,3.6,4.6,include,False,False,True,True,
ea2d292f52b2bb18,True,1.6,1.5,exclude,False,False,False,False,duplicate_excluded
84d7d71763418bcf,True,0.8,2.4,exclude,False,False,False,False,off_topic
b5e7bd18140b4e33,True,1.2,0.4,exclude,False,False,False,False,non_patent
402bb7c45f5132d0,True,2.4,0.7,exclude,False,False,False,False,non_patent
563dcf8f2f4b6626,True,2.1,1.8,exclude,False,True,True,True,below_threshold
d6dd9ed235e9aee7,True,0.8,0.7,exclude,False,False,False,False,non_patent
41d06b2e0fde6f44,True,3.4,4.8,include,False,False,True,True,
d612a0d86a3d889d,True,2.1,2.4,exclude,False,True,True,True,below_threshold
98323fae11a11c13,True,0.4,1.9,exclude,False,False,False,False,below_threshold
e09e0bc16ec2858d,True,2.4,1.2,exclude,False,False,False,False,off_topic
6d5ede6f35534b65,True,1.1,0.7,exclude,False,False,False,False,below_threshold
0f28a887debc0534,True,3.1,2.8,include,False,False,True,merged,
3abf8fc82518a76f,True,1.7,0.3,exclude,False,False,False,False,duplicate_excluded
627d9d955358873d,True,0.6,1.6,exclude,False,False,False,False,non_patent
4a52281703eefdb0,True,4.5,2.7,include,False,False,True,True,
b57524849fcb6103,True,5.0,3.7,include,False,False,True,True,
56e734dd3b52b5f0,True,1.0,1.3,exclude,False,False,False,False,non_patent
7571b2fbb6a0fd9a,True,3.9,4.5,include,False,False,True,True,
1855881f942b3703,True,0.9,2.2,exclude,False,False,False,False,below_threshold
2b08a0c92123ba2b,True,2.8,3.1,include,False,False,True,True,
a8384467b0650e21,True,1.7,0.4,exclude,False,False,False,False,below_threshold
88c3e2f2f8bb5e4e,True,3.9,4.1,include,False,False,True,True,
11771cb1f4939ef9,True,4.0,3.3,include,False,False,True,merged,
36c7afa99de64b22,True,4.9,3.6,include,False,False,True,True,
83a3e28287cedb0a,True,0.0,0.6,exclude,False,False,False,False,off_topic
988cde9fb3018474,True,3.6,3.5,include,False,False,True,True,
cca034a160d6908b,True,4.4,4.0,include,False,False,True,True,
4757eebb09a57515,True,1.3,0.9,exclude,False,False,False,False,below_threshold
d6b42c5efdac4eda,True,3.7,3.2,include,False,False,True,True,
602720f9144e3a5f,True,4.8,2.7,include,False,False,True,True,
312665113612013f,True,4.6,4.3,include,False,False,True,True,
cc9f3dea83beb2ee,True,0.9,0.9,exclude,False,False,False,False,off_topic
722a381fda6df62b,True,3.8,3.4,include,False,False,True,True,
d8f532429b31be57,True,2.7,4.3,include,False,False,True,True,
27095adcb4251498,True,1.1,0.2,exclude,False,False,False,False,below_threshold
295e68fd6b5f16fd,True,4.5,2.8,include,False,False,True,True,
a12d8e3fba3c5df2,True,4.6,4.1,include,False,False,True,True,
de5379d5d6f1d452,True,4.2,2.9,include,False,False,True,True,
e2b10c8a33a70b07,True,2.5,0.6,exclude,False,False,False,False,off_topic
bfa79dd1bb3e28c8,True,1.4,0.8,exclude,False,False,False,False,non_patent
557d297ebba31b24,True,2.4,0.6,exclude,False,False,False,False,non_patent
df2b4d6645822cc0,True,4.1,3.0,include,False,False,True,True,
78a4c1866672225c,True,4.1,3.5,include,False,False,True,True,
d678afbcd202e1b6,True,4.3,4.7,include,False,False,True,True,
524e9a80d38d78f1,True,3.6,3.6,include,False,False,True,True,
8a5a76f8f94459f6,True,2.5,3.0,include,False,False,True,True,
e7a6e5b7159f6063,True,3.2,4.3,include,False,False,True,True,
71263e9a6a3ec79d,True,4.5,3.9,include,False,False,True,True,
20a16f90c26d87f2,True,2.0,1.3,exclude,False,False,False,False,duplicate_excluded
b29da1a7a794c39e,True,0.8,1.1,exclude,False,False,False,False,duplicate_excluded
7d30fa5ec0082097,True,1.7,1.2,exclude,False,False,False,False,duplicate_excluded
b5ef8ac0f3dc6d1d,True,1.5,1.5,exclude,False,False,False,False,below_threshold
4b5f080ee0800505,True,0.9,2.1,exclude,False,False,False,False,off_topic
ebf788cb8a744df7,True,4.5,4.3,include,False,False,True,True,
feb8a8c0292ba492,True,0.7,1.5,exclude,False,False,False,False,below_threshold
7491c472d3bba074,True,1.7,0.8,exclude,False,False,False,False,off_topic
4b931662832d8820,True,3.3,3.0,include,False,False,True,True,
ff52cbd8b29f7478,True,1.7,1.3,exclude,False,False,False,False,non_patent
3629e723c9ce775b,True,4.0,3.9,include,False,False,True,True,
ba05136a35f0399a,True,3.6,3.7,include,False,False,True,True,
e668944f715ea4a6,True,3.8,4.8,include,False,False,True,True,
0814c03b50b36366,True,4.8,2.9,include,False,False,True,True,
254721cda6ce1aa5,True,0.4,0.7,exclude,False,False,False,False,off_topic
d1a73adcfef863e8,True,3.3,3.6,include,False,False,True,True,
f80e67a9f83a5913,True,0.1,0.9,exclude,False,False,False,False,below_threshold
b5d6e78239b424b4,True,1.2,0.5,exclude,False,False,False,False,non_patent
ab6b5e082fd46ac5,True,2.4,1.3,exclude,False,False,False,False,non_patent
f77496f60eab7d38,True,3.5,3.7,include,False,False,True,True,
f9570fb0a578c38c,True,1.8,1.1,exclude,False,False,False,False,off_topic
7c10524ec0db51c7,True,2.7,2.6,include,False,False,True,True,
d7fbe3229e53c551,True,1.9,0.7,exclude,False,False,False,False,duplicate_excluded
f9ad7ed10048a9da,True,0.6,0.7,exclude,False,False,False,False,non_patent
868de06943985953,True,1.4,1.9,exclude,False,False,False,False,non_patent
eed1dd7e88a97cc4,True,1.4,0.3,exclude,False,False,False,False,below_threshold
1c5527adccf2eebe,True,3.2,3.9,include,False,False,True,True,
186b2d4043658599,True,2.6,2.6,include,False,False,True,merged,
6eb565327603fc64,True,1.6,2.1,exclude,False,True,True,True,below_threshold
0363fe2466cee4d7,True,0.5,1.1,exclude,False,False,False,False,off_topic
aa4de16e7a653533,True,3.2,5.0,include,False,False,True,True,
aa0e642cb073acc6,True,1.1,0.9,exclude,False,False,False,False,below_threshold
b42763b0b508f11b,True,3.6,5.0,include,False,False,True,True,
e55df98567348a47,True,4.4,3.1,include,False,False,True,True,
0885c198c8c1453e,True,2.0,1.5,exclude,False,False,False,False,duplicate_excluded
9d6bc228fa339cf6,True,4.7,4.0,include,False,False,True,True,
d46ab8eb8cfe9af9,True,3.6,4.0,include,False,False,True,True,
41381156b87d193c,True,3.7,3.1,include,False,False,True,merged,
eb3f960c8a8762b6,True,1.4,1.3,exclude,False,False,False,False,off_topic
675226dc174163cd,True,3.3,4.3,include,False,False,True,True,
d65febd768b74592,True,3.2,3.2,include,False,False,True,True,
abee7ea04c64d3a8,True,2.6,3.1,include,False,False,True,merged,
7c361b0fbcd92e9a,True,0.3,1.9,exclude,False,False,False,False,non_patent
000e1ece7f6a54fb,True,4.0,3.3,include,False,False,True,merged,
d005535ac01212e6,True,1.8,0.3,exclude,False,False,False,False,off_topic
2153cd5c769543ae,True,4.0,3.8,include,False,False,True,merged,
3a9a5f9cf4e590d6,True,3.7,3.9,include,False,False,True,True,
7063ef0e5a5e87bc,True,3.2,3.5,include,False,False,True,True,
a22d0ba8a371dcf6,True,3.6,4.1,include,False,False,True,True,
de6f0512fc80d223,True,2.2,0.2,exclude,False,False,False,False,duplicate_excluded
100ae926766e7f85,True,4.2,4.7,include,False,False,True,True,
50e2e6a3fd2e9c30,True,3.6,3.7,include,False,False,True,True,
52cec96d7e594bcd,True,4.0,4.7,include,False,False,True,True,
d0d6a280cfe528e5,True,2.1,0.2,exclude,False,False,False,False,non_patent
a98069a6dd207f09,True,4.1,4.2,include,False,False,True,True,
8a1bd06d6a347ae1,True,4.6,4.5,include,False,False,True,True,
836c0b89e4b92b67,True,3.5,4.9,include,False,False,True,True,
20c5c9d456464969,True,4.6,3.7,include,False,False,True,True,
6f569692e482ab72,True,3.3,3.2,include,False,False,True,True,
becdbab04e78732c,True,1.4,0.3,exclude,False,False,False,False,non_patent
379305dab7684e59,True,4.5,4.7,include,False,False,True,True,
6472e5b8f019dde5,True,1.9,0.1,exclude,False,False,False,False,non_patent
8fd15e76a033c9c2,True,0.0,2.3,exclude,True,False,False,False,off_topic
cd207a5ac2d9ea41,True,3.6,2.5,include,False,False,True,True,
9a2fa4905660fd88,True,2.4,0.5,exclude,False,False,False,False,off_topic
ffb39ab9ef641ca5,True,2.2,0.8,exclude,False,False,False,False,duplicate_excluded
18f8d7c1ee9c7d55,True,0.2,0.9,exclude,False,False,False,False,below_threshold
cc15a3c0a28eccdf,True,3.4,4.8,include,False,False,True,True,
9583f5171da90c9c,True,0.4,1.0,exclude,False,False,False,False,duplicate_excluded
a8d5ff8af873db17,True,1.8,1.9,exclude,False,False,False,False,non_patent
9b0ae81a7c84ad1f,True,1.6,1.8,exclude,False,False,False,False,below_threshold
4b5f925cfed92340,True,3.0,2.7,include,False,False,True,True,
6afea50a5a66b5a0,True,4.0,3.8,include,False,False,True,True,
524bba352fb37369,True,3.6,2.5,include,False,False,True,True,
e9aab5640f06f7d8,True,0.9,0.3,exclude,False,False,False,False,non_patent
6115f2987471632b,True,4.2,3.7,include,False,False,True,True,
269a0c56d095085b,True,0.6,0.2,exclude,False,False,False,False,below_threshold
35372a1c33b69ff8,True,0.3,0.9,exclude,False,False,False,False,duplicate_excluded
ff3485fd50aada93,True,0.3,1.9,exclude,False,False,False,False,off_topic
d3bd8d5a9d482723,True,1.6,1.7,exclude,False,False,False,False,below_threshold
efcff8060fbf469b,True,1.3,0.0,exclude,False,False,False,False,off_topic
19166a49e1b8fccc,True,3.6,4.3,include,False,False,True,True,
67dcde2d344754e5,True,4.1,2.9,include,False,False,True,True,
7632c9c6819fd7e6,True,1.0,1.7,exclude,False,False,False,False,off_topic
db41ed910e57045f,True,0.2,0.3,exclude,False,False,False,False,below_threshold
abe3d4e39ef4b67a,True,1.5,1.0,exclude,False,False,False,False,non_patent
37e9881237456693,True,3.3,2.8,include,False,False,True,True,
7cb178e881c8703c,True,3.2,2.7,include,False,False,True,True,
f2ff9c1b6a5c14c1,True,1.4,1.5,exclude,False,False,False,False,duplicate_excluded
24ca0fbfc1515bab,True,1.9,1.7,exclude,False,False,False,False,duplicate_excluded
e93cd08f708711d1,True,3.0,4.0,include,False,False,True,True,
a0369390371720f1,True,0.5,1.0,exclude,False,False,False,False,below_threshold
83962da502ffe66c,True,2.5,3.6,include,False,False,True,merged,
a88b6d64ff173ad1,True,3.7,2.8,include,False,False,True,True,
693cf507e4ffe8a4,True,1.2,1.5,exclude,False,False,False,False,below_threshold
cb1aeee60e1fc9c9,True,3.5,3.3,include,False,False,True,merged,
b86b90c6624beca3,True,3.5,4.6,include,False,False,True,True,
b69131a3c82b6d20,True,1.1,1.4,exclude,False,False,False,False,off_topic
63a592ff483e3111,True,2.9,3.5,include,False,False,True,merged,
5758c5e9577fef94,True,0.0,0.2,exclude,False,False,False,False,duplicate_excluded
43e3d446cae9de06,True,3.0,4.8,include,False,False,True,True,
4804de38f3b5db9c,True,2.4,1.0,exclude,False,False,False,False,duplicate_excluded
85c6a0a32d9e36a7,True,1.6,1.3,exclude,False,False,False,False,non_patent
87b88055d30bdfc1,True,1.1,1.0,exclude,False,False,False,False,off_topic
1ca7b6cb30e3c363,True,0.7,0.8,exclude,False,False,False,False,off_topic
8a1f8a95b02b5e04,True,2.4,0.4,exclude,False,False,False,False,duplicate_excluded
0e24e69802092860,True,1.0,1.6,exclude,False,False,False,False,below_threshold
9219bd7c9439e034,True,3.3,3.6,include,False,False,True,True,
b05d0c5fb158802a,True,2.4,0.6,exclude,False,False,False,False,off_topic
1fe0c4f7e1221b72,True,2.7,3.6,include,False,False,True,True,
34165852dca313dd,True,1.1,1.5,exclude,False,False,False,False,duplicate_excluded
7a822a993017f8fd,True,1.7,1.6,exclude,False,False,False,False,off_topic
3bbf4c203d66d7c0,True,0.3,1.8,exclude,False,False,False,False,below_threshold
233f6fc4a73152d3,True,0.4,2.4,exclude,False,False,False,False,duplicate_excluded
1f5b1034f8599002,True,2.9,2.8,include,False,False,True,True,
ece9fe39832985fd,True,4.5,3.2,include,False,False,True,True,
1c51aca3d2be76ea,True,4.7,4.4,include,False,False,True,True,
25593d8555bcb726,True,0.1,2.0,exclude,False,False,False,False,duplicate_excluded
0442ebda063bd8cd,True,1.3,0.7,exclude,False,False,False,False,below_threshold
7480344bf3208e6d,True,1.2,1.3,exclude,False,False,False,False,below_threshold
f80468341eee5f59,True,1.2,1.4,exclude,False,False,False,False,duplicate_excluded
1aab206e22114eb4,True,2.9,4.4,include,False,False,True,True,
88cff794eaf9723b,True,4.7,4.2,include,False,False,True,True,
b14597d99b0da462,True,0.3,1.9,exclude,False,False,False,False,below_threshold
76601ae8ff63411e,True,0.1,2.2,exclude,True,False,False,False,off_topic
aeb95f43be510b57,True,0.1,0.9,exclude,False,False,False,False,off_topic
80f682927cde7d4b,True,0.4,2.4,exclude,False,False,False,False,below_threshold
f5c4b6c4d99179d4,True,1.4,2.3,exclude,False,False,False,False,non_patent
9dcb105c5df2093e,True,0.6,0.6,exclude,False,False,False,False,duplicate_excluded
98ffc05e9499c03a,True,0.7,0.2,exclude,False,False,False,False,duplicate_excluded
ca5d8a22dba1b728,True,0.3,1.7,exclude,False,False,False,False,below_threshold
c698e1ada20f5f19,True,2.9,4.5,include,False,False,True,True,
2b2eb7da67221488,True,5.0,4.9,include,False,False,True,True,
